track,h,eval,q,algo,domain,cov
ipc2014,ff1,lazy,FIFO,hD,childsnack,0
ipc2014,ff1,lazy,FIFO,hD,cavediving,7
ipc2014,ff1,lazy,FIFO,hD,barman,0
ipc2014,ff1,lazy,FIFO,hD,visitall,0
ipc2014,ff1,lazy,FIFO,hD,transport,0
ipc2014,ff1,lazy,FIFO,hD,thoughtful,11
ipc2014,ff1,lazy,FIFO,hD,tetris,7
ipc2014,ff1,lazy,FIFO,hD,parking,1
ipc2014,ff1,lazy,FIFO,hD,openstacks,18
ipc2014,ff1,lazy,FIFO,hD,maintenance,8
ipc2014,ff1,lazy,FIFO,hD,hiking,20
ipc2014,ff1,lazy,FIFO,hD,ged,18
ipc2014,ff1,lazy,FIFO,hD,floortile,2
ipc2014,ff1,lazy,FIFO,hD,citycar,10
ipc2014,ff1,lazy,FIFO,hD,childsnack,0
ipc2014,ff1,lazy,FIFO,hD,cavediving,7
ipc2014,ff1,lazy,FIFO,hD,barman,0
ipc2014,ff1,lazy,FIFO,hD,visitall,0
ipc2014,ff1,lazy,FIFO,hD,transport,0
ipc2014,ff1,lazy,FIFO,hD,thoughtful,13
ipc2014,ff1,lazy,FIFO,hD,tetris,5
ipc2014,ff1,lazy,FIFO,hD,parking,1
ipc2014,ff1,lazy,FIFO,hD,openstacks,19
ipc2014,ff1,lazy,FIFO,hD,maintenance,9
ipc2014,ff1,lazy,FIFO,hD,hiking,20
ipc2014,ff1,lazy,FIFO,hD,ged,14
ipc2014,ff1,lazy,FIFO,hD,floortile,2
ipc2014,ff1,lazy,FIFO,hD,citycar,13
ipc2014,ff1,lazy,FIFO,hD,childsnack,0
ipc2014,ff1,lazy,FIFO,hD,cavediving,7
ipc2014,ff1,lazy,FIFO,hD,barman,0
ipc2014,ff1,lazy,FIFO,hD,visitall,0
ipc2014,ff1,lazy,FIFO,hD,transport,0
ipc2014,ff1,lazy,FIFO,hD,thoughtful,10
ipc2014,ff1,lazy,FIFO,hD,tetris,3
ipc2014,ff1,lazy,FIFO,hD,parking,0
ipc2014,ff1,lazy,FIFO,hD,openstacks,18
ipc2014,ff1,lazy,FIFO,hD,maintenance,7
ipc2014,ff1,lazy,FIFO,hD,hiking,20
ipc2014,ff1,lazy,FIFO,hD,ged,14
ipc2014,ff1,lazy,FIFO,hD,floortile,2
ipc2014,ff1,lazy,FIFO,hD,citycar,10
ipc2014,ff1,lazy,FIFO,hD,childsnack,1
ipc2014,ff1,lazy,FIFO,hD,cavediving,7
ipc2014,ff1,lazy,FIFO,hD,barman,0
ipc2014,ff1,lazy,FIFO,hD,visitall,0
ipc2014,ff1,lazy,FIFO,hD,transport,0
ipc2014,ff1,lazy,FIFO,hD,thoughtful,11
ipc2014,ff1,lazy,FIFO,hD,tetris,6
ipc2014,ff1,lazy,FIFO,hD,parking,0
ipc2014,ff1,lazy,FIFO,hD,openstacks,17
ipc2014,ff1,lazy,FIFO,hD,maintenance,9
ipc2014,ff1,lazy,FIFO,hD,hiking,19
ipc2014,ff1,lazy,FIFO,hD,ged,16
ipc2014,ff1,lazy,FIFO,hD,floortile,2
ipc2014,ff1,lazy,FIFO,hD,citycar,10
ipc2014,ff1,lazy,FIFO,hD,childsnack,0
ipc2014,ff1,lazy,FIFO,hD,cavediving,7
ipc2014,ff1,lazy,FIFO,hD,barman,1
ipc2014,ff1,lazy,FIFO,hD,visitall,0
ipc2014,ff1,lazy,FIFO,hD,transport,0
ipc2014,ff1,lazy,FIFO,hD,thoughtful,11
ipc2014,ff1,lazy,FIFO,hD,tetris,8
ipc2014,ff1,lazy,FIFO,hD,parking,0
ipc2014,ff1,lazy,FIFO,hD,openstacks,18
ipc2014,ff1,lazy,FIFO,hD,maintenance,7
ipc2014,ff1,lazy,FIFO,hD,hiking,19
ipc2014,ff1,lazy,FIFO,hD,ged,16
ipc2014,ff1,lazy,FIFO,hD,floortile,2
ipc2014,ff1,lazy,FIFO,hD,citycar,10
ipc2014,ff1,lazy,FIFO,hD,childsnack,0
ipc2014,ff1,lazy,FIFO,hD,cavediving,8
ipc2014,ff1,lazy,FIFO,hD,barman,0
ipc2014,ff1,lazy,FIFO,hD,visitall,0
ipc2014,ff1,lazy,FIFO,hD,transport,0
ipc2014,ff1,lazy,FIFO,hD,thoughtful,12
ipc2014,ff1,lazy,FIFO,hD,tetris,8
ipc2014,ff1,lazy,FIFO,hD,parking,1
ipc2014,ff1,lazy,FIFO,hD,openstacks,17
ipc2014,ff1,lazy,FIFO,hD,maintenance,8
ipc2014,ff1,lazy,FIFO,hD,hiking,20
ipc2014,ff1,lazy,FIFO,hD,ged,17
ipc2014,ff1,lazy,FIFO,hD,floortile,3
ipc2014,ff1,lazy,FIFO,hD,citycar,13
ipc2014,ff1,lazy,FIFO,hD,childsnack,0
ipc2014,ff1,lazy,FIFO,hD,cavediving,7
ipc2014,ff1,lazy,FIFO,hD,barman,0
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,11
ipc2014,ff1,eager,FIFO,hD,tetris,3
ipc2014,ff1,eager,FIFO,hD,parking,1
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,11
ipc2014,ff1,eager,FIFO,hD,hiking,19
ipc2014,ff1,eager,FIFO,hD,ged,14
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,6
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,1
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,12
ipc2014,ff1,eager,FIFO,hD,tetris,3
ipc2014,ff1,eager,FIFO,hD,parking,3
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,14
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,14
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,8
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,2
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,13
ipc2014,ff1,eager,FIFO,hD,tetris,4
ipc2014,ff1,eager,FIFO,hD,parking,3
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,11
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,15
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,9
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,2
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,11
ipc2014,ff1,eager,FIFO,hD,tetris,2
ipc2014,ff1,eager,FIFO,hD,parking,0
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,9
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,15
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,7
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,2
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,15
ipc2014,ff1,eager,FIFO,hD,tetris,4
ipc2014,ff1,eager,FIFO,hD,parking,1
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,9
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,13
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,7
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,2
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,13
ipc2014,ff1,eager,FIFO,hD,tetris,3
ipc2014,ff1,eager,FIFO,hD,parking,1
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,10
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,14
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,7
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,2
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,11
ipc2014,ff1,eager,FIFO,hD,tetris,2
ipc2014,ff1,eager,FIFO,hD,parking,3
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,10
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,13
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,6
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,0
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,13
ipc2014,ff1,eager,FIFO,hD,tetris,3
ipc2014,ff1,eager,FIFO,hD,parking,1
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,10
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,15
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,9
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,1
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,13
ipc2014,ff1,eager,FIFO,hD,tetris,3
ipc2014,ff1,eager,FIFO,hD,parking,1
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,12
ipc2014,ff1,eager,FIFO,hD,hiking,20
ipc2014,ff1,eager,FIFO,hD,ged,13
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,6
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,1
ipc2014,ff1,eager,FIFO,hD,visitall,0
ipc2014,ff1,eager,FIFO,hD,transport,0
ipc2014,ff1,eager,FIFO,hD,thoughtful,15
ipc2014,ff1,eager,FIFO,hD,tetris,5
ipc2014,ff1,eager,FIFO,hD,parking,0
ipc2014,ff1,eager,FIFO,hD,openstacks,0
ipc2014,ff1,eager,FIFO,hD,maintenance,11
ipc2014,ff1,eager,FIFO,hD,hiking,19
ipc2014,ff1,eager,FIFO,hD,ged,14
ipc2014,ff1,eager,FIFO,hD,floortile,2
ipc2014,ff1,eager,FIFO,hD,citycar,7
ipc2014,ff1,eager,FIFO,hD,childsnack,0
ipc2014,ff1,eager,FIFO,hD,cavediving,7
ipc2014,ff1,eager,FIFO,hD,barman,2
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,3
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,15
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,7
ipc2014,cg1,lazy,FIFO,hD,maintenance,6
ipc2014,cg1,lazy,FIFO,hD,hiking,18
ipc2014,cg1,lazy,FIFO,hD,ged,12
ipc2014,cg1,lazy,FIFO,hD,floortile,2
ipc2014,cg1,lazy,FIFO,hD,citycar,5
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,5
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,13
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,8
ipc2014,cg1,lazy,FIFO,hD,maintenance,6
ipc2014,cg1,lazy,FIFO,hD,hiking,20
ipc2014,cg1,lazy,FIFO,hD,ged,12
ipc2014,cg1,lazy,FIFO,hD,floortile,2
ipc2014,cg1,lazy,FIFO,hD,citycar,5
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,2
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,15
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,8
ipc2014,cg1,lazy,FIFO,hD,maintenance,7
ipc2014,cg1,lazy,FIFO,hD,hiking,20
ipc2014,cg1,lazy,FIFO,hD,ged,11
ipc2014,cg1,lazy,FIFO,hD,floortile,1
ipc2014,cg1,lazy,FIFO,hD,citycar,7
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,3
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,15
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,7
ipc2014,cg1,lazy,FIFO,hD,maintenance,7
ipc2014,cg1,lazy,FIFO,hD,hiking,20
ipc2014,cg1,lazy,FIFO,hD,ged,13
ipc2014,cg1,lazy,FIFO,hD,floortile,2
ipc2014,cg1,lazy,FIFO,hD,citycar,5
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,4
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,14
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,8
ipc2014,cg1,lazy,FIFO,hD,maintenance,7
ipc2014,cg1,lazy,FIFO,hD,hiking,20
ipc2014,cg1,lazy,FIFO,hD,ged,14
ipc2014,cg1,lazy,FIFO,hD,floortile,2
ipc2014,cg1,lazy,FIFO,hD,citycar,3
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,5
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,13
ipc2014,cg1,lazy,FIFO,hD,parking,1
ipc2014,cg1,lazy,FIFO,hD,openstacks,9
ipc2014,cg1,lazy,FIFO,hD,maintenance,6
ipc2014,cg1,lazy,FIFO,hD,hiking,20
ipc2014,cg1,lazy,FIFO,hD,ged,11
ipc2014,cg1,lazy,FIFO,hD,floortile,2
ipc2014,cg1,lazy,FIFO,hD,citycar,4
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,1
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,14
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,5
ipc2014,cg1,lazy,FIFO,hD,maintenance,7
ipc2014,cg1,lazy,FIFO,hD,hiking,20
ipc2014,cg1,lazy,FIFO,hD,ged,10
ipc2014,cg1,lazy,FIFO,hD,floortile,1
ipc2014,cg1,lazy,FIFO,hD,citycar,5
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,3
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,13
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,5
ipc2014,cg1,lazy,FIFO,hD,maintenance,6
ipc2014,cg1,lazy,FIFO,hD,hiking,19
ipc2014,cg1,lazy,FIFO,hD,ged,11
ipc2014,cg1,lazy,FIFO,hD,floortile,2
ipc2014,cg1,lazy,FIFO,hD,citycar,4
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,3
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,14
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,4
ipc2014,cg1,lazy,FIFO,hD,maintenance,8
ipc2014,cg1,lazy,FIFO,hD,hiking,17
ipc2014,cg1,lazy,FIFO,hD,ged,13
ipc2014,cg1,lazy,FIFO,hD,floortile,1
ipc2014,cg1,lazy,FIFO,hD,citycar,4
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,lazy,FIFO,hD,visitall,0
ipc2014,cg1,lazy,FIFO,hD,transport,3
ipc2014,cg1,lazy,FIFO,hD,thoughtful,5
ipc2014,cg1,lazy,FIFO,hD,tetris,15
ipc2014,cg1,lazy,FIFO,hD,parking,0
ipc2014,cg1,lazy,FIFO,hD,openstacks,5
ipc2014,cg1,lazy,FIFO,hD,maintenance,6
ipc2014,cg1,lazy,FIFO,hD,hiking,18
ipc2014,cg1,lazy,FIFO,hD,ged,10
ipc2014,cg1,lazy,FIFO,hD,floortile,1
ipc2014,cg1,lazy,FIFO,hD,citycar,5
ipc2014,cg1,lazy,FIFO,hD,childsnack,0
ipc2014,cg1,lazy,FIFO,hD,cavediving,7
ipc2014,cg1,lazy,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,4
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,10
ipc2014,cg1,eager,FIFO,hD,parking,2
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,15
ipc2014,cg1,eager,FIFO,hD,hiking,20
ipc2014,cg1,eager,FIFO,hD,ged,8
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,9
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,5
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,12
ipc2014,cg1,eager,FIFO,hD,parking,2
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,17
ipc2014,cg1,eager,FIFO,hD,hiking,20
ipc2014,cg1,eager,FIFO,hD,ged,9
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,7
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,3
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,12
ipc2014,cg1,eager,FIFO,hD,parking,1
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,16
ipc2014,cg1,eager,FIFO,hD,hiking,20
ipc2014,cg1,eager,FIFO,hD,ged,10
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,6
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,5
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,12
ipc2014,cg1,eager,FIFO,hD,parking,0
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,16
ipc2014,cg1,eager,FIFO,hD,hiking,20
ipc2014,cg1,eager,FIFO,hD,ged,11
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,9
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,5
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,10
ipc2014,cg1,eager,FIFO,hD,parking,1
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,15
ipc2014,cg1,eager,FIFO,hD,hiking,18
ipc2014,cg1,eager,FIFO,hD,ged,10
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,9
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,2
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,12
ipc2014,cg1,eager,FIFO,hD,parking,3
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,17
ipc2014,cg1,eager,FIFO,hD,hiking,19
ipc2014,cg1,eager,FIFO,hD,ged,10
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,5
ipc2014,cg1,eager,FIFO,hD,childsnack,1
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,3
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,14
ipc2014,cg1,eager,FIFO,hD,parking,0
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,16
ipc2014,cg1,eager,FIFO,hD,hiking,19
ipc2014,cg1,eager,FIFO,hD,ged,9
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,9
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,4
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,13
ipc2014,cg1,eager,FIFO,hD,parking,1
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,17
ipc2014,cg1,eager,FIFO,hD,hiking,20
ipc2014,cg1,eager,FIFO,hD,ged,10
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,6
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,3
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,13
ipc2014,cg1,eager,FIFO,hD,parking,1
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,15
ipc2014,cg1,eager,FIFO,hD,hiking,20
ipc2014,cg1,eager,FIFO,hD,ged,8
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,9
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
ipc2014,cg1,eager,FIFO,hD,barman,0
ipc2014,cg1,eager,FIFO,hD,visitall,0
ipc2014,cg1,eager,FIFO,hD,transport,3
ipc2014,cg1,eager,FIFO,hD,thoughtful,5
ipc2014,cg1,eager,FIFO,hD,tetris,16
ipc2014,cg1,eager,FIFO,hD,parking,1
ipc2014,cg1,eager,FIFO,hD,openstacks,0
ipc2014,cg1,eager,FIFO,hD,maintenance,17
ipc2014,cg1,eager,FIFO,hD,hiking,19
ipc2014,cg1,eager,FIFO,hD,ged,11
ipc2014,cg1,eager,FIFO,hD,floortile,2
ipc2014,cg1,eager,FIFO,hD,citycar,9
ipc2014,cg1,eager,FIFO,hD,childsnack,0
ipc2014,cg1,eager,FIFO,hD,cavediving,7
